x	f(x)	S(x)	|S-f|
4.88333333333	-123.444775998	-85.175981959	38.2687940388
4.89166666667	-121.033363639	-83.2445663523	37.7887972866
4.9	-117.733218085	-80.8702652219	36.8629528634
4.90833333333	-113.54750733	-78.0489298032	35.4985775264
4.91666666667	-108.485661578	-74.7764113311	33.7092502469
4.925	-102.563485758	-71.0485610411	31.5149247166
4.93333333333	-95.803229515	-66.8612301682	28.9419993468
4.94166666667	-88.2336127006	-62.2102699477	26.0233427529
4.95	-79.8898045904	-57.0915316148	22.7982729755
4.95833333333	-70.8133553769	-51.5008664048	19.3124889721
4.96666666667	-61.0520787711	-45.4341255527	15.6179532184
4.975	-50.6598848796	-38.8871602939	11.7727245857
4.98333333333	-39.6965628713	-31.8558218634	7.84074100781
4.99166666667	-28.2275133124	-24.3359614967	3.89155181573
5	-16.3234304288	-16.3234304288	0
5.00833333333	-4.05993494863	-7.82689012917	3.76695518054
5.01666666667	8.48284141326	1.0937569956	7.38908441766
5.025	21.2207183582	10.3657983048	10.8549200534
5.03333333333	34.0659743999	19.9165211576	14.1494532422
5.04166666667	46.927896941	29.6732129134	17.2546840277
5.05	59.7133722969	39.5631609312	20.1502113656
5.05833333333	72.327512516	49.5136525705	22.8138599456
5.06666666667	84.6743154425	59.4519751903	25.2223402522
5.075	96.6573540673	69.30541615	27.3519379173
5.08333333333	108.180490837	79.0012628088	29.179228028
5.09166666667	119.148612228	88.4668025259	30.6818097019
5.1	129.468378557	97.6293226605	31.8390558968
5.10833333333	139.04898369	106.416110572	32.6328731183
5.11666666667	147.802919024	114.754453619	33.0484654041
5.125	155.646735884	122.571639162	33.0750967216
5.13333333333	162.501800267	129.794954559	32.7068457072
